[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508450984954834, 1.8472437858581543, 1.844222903251648, 1.8417776823043823, 1.8399044275283813, 1.8386000394821167, 1.8378626108169556, 1.837691068649292, 1.8380851745605469, 3.443983316421509, 3.443760633468628, 3.4445977210998535, 3.4464962482452393, 3.449458599090576, 3.4534900188446045, 3.4585959911346436, 3.464785099029541, 3.4720664024353027, 3.480451822280884, 3.4899544715881348, 3.500588893890381, 3.5123727321624756, 3.525324583053589, 3.5394651889801025, 3.5548181533813477, 3.571408748626709, 3.589264392852783, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508450984954834, 1.8472437858581543, 1.844222903251648, 1.8417776823043823, 1.8399043083190918, 1.8386000394821167, 1.8378626108169556, 1.837691068649292, 1.8380851745605469, 3.443023920059204, 3.442797899246216, 3.443631410598755, 3.445525884628296, 3.448483943939209, 3.4525105953216553, 3.4576117992401123, 3.4637956619262695, 3.471071481704712, 3.4794509410858154, 3.4889469146728516, 3.499574899673462, 3.5113515853881836, 3.5242960453033447, 3.538428783416748, 3.5537736415863037, 3.5703554153442383, 3.5882019996643066, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508450984954834, 1.8472437858581543, 1.844222903251648, 1.8417776823043823, 1.8399043083190918, 1.8386000394821167, 1.8378626108169556, 1.837691068649292, 1.8380851745605469, 3.4421188831329346, 3.441889762878418, 3.4427196979522705, 3.444610595703125, 3.4475646018981934, 3.451586961746216, 3.45668363571167, 3.462862253189087, 3.470133066177368, 3.4785068035125732, 3.487997055053711, 3.4986188411712646, 3.5103888511657715, 3.5233261585235596, 3.53745174407959, 3.552788734436035, 3.569362163543701, 3.587200164794922, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508450984954834, 1.8472437858581543, 1.844222903251648, 1.8417776823043823, 1.8399043083190918, 1.8386000394821167, 1.8378626108169556, 1.837691068649292, 1.8380851745605469, 3.4411861896514893, 3.4409537315368652, 3.4417803287506104, 3.44366717338562, 3.446617364883423, 3.4506351947784424, 3.4557271003723145, 3.4619007110595703, 3.4691660404205322, 3.477534055709839, 3.487018346786499, 3.497633457183838, 3.50939679145813, 3.522326946258545, 3.536444902420044, 3.5517737865448, 3.5683391094207764, 3.5861682891845703, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508450984954834, 1.8472437858581543, 1.844222903251648, 1.8417776823043823, 1.8399043083190918, 1.8385999202728271, 1.8378626108169556, 1.837691068649292, 1.8380850553512573, 3.440253496170044, 3.4400177001953125, 3.44084095954895, 3.4427239894866943, 3.4456698894500732, 3.449683427810669, 3.45477032661438, 3.4609391689300537, 3.4681990146636963, 3.4765613079071045, 3.486039400100708, 3.4966483116149902, 3.5084047317504883, 3.5213277339935303, 3.535438060760498, 3.5507590770721436, 3.5673160552978516, 3.5851361751556396, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508449792861938, 1.8472437858581543, 1.844222903251648, 1.8417776823043823, 1.8399043083190918, 1.8385999202728271, 1.8378626108169556, 1.837691068649292, 1.8380850553512573, 3.439293146133423, 3.439054012298584, 3.439873456954956, 3.4417526721954346, 3.4446945190429688, 3.4487032890319824, 3.4537856578826904, 3.459949016571045, 3.467203378677368, 3.475559949874878, 3.485031843185425, 3.495634078979492, 3.5073835849761963, 3.520299196243286, 3.5344016551971436, 3.5497145652770996, 3.566262722015381, 3.584074020385742, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508449792861938, 1.8472437858581543, 1.844222903251648, 1.8417776823043823, 1.8399043083190918, 1.8385999202728271, 1.8378626108169556, 1.837691068649292, 1.8380850553512573, 3.4390552043914795, 3.4388198852539062, 3.439643144607544, 3.441525936126709, 3.4444711208343506, 3.44848370552063, 3.4535694122314453, 3.4597363471984863, 3.466994047164917, 3.475353717803955, 3.4848289489746094, 3.495434522628784, 3.5071873664855957, 3.520106315612793, 3.534212112426758, 3.5495283603668213, 3.56607985496521, 3.5838944911956787, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508449792861938, 1.8472436666488647, 1.8442227840423584, 1.8417775630950928, 1.8399043083190918, 1.8385999202728271, 1.837862491607666, 1.837691068649292, 1.8380850553512573, 3.438432455062866, 3.438202142715454, 3.4390299320220947, 3.4409170150756836, 3.443866729736328, 3.447883129119873, 3.452972888946533, 3.4591434001922607, 3.466404914855957, 3.4747681617736816, 3.4842467308044434, 3.4948554039001465, 3.5066113471984863, 3.519533157348633, 3.533642053604126, 3.5489606857299805, 3.5655148029327393, 3.583332061767578, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508449792861938, 1.8472436666488647, 1.8442227840423584, 1.8417775630950928, 1.8399043083190918, 1.8385999202728271, 1.837862491607666, 1.8376909494400024, 1.8380850553512573, 3.4378461837768555, 3.437614917755127, 3.438441753387451, 3.4403276443481445, 3.4432756900787354, 3.4472906589508057, 3.452378511428833, 3.4585471153259277, 3.465806245803833, 3.4741673469543457, 3.4836432933807373, 3.494249105453491, 3.5060019493103027, 3.518920660018921, 3.5330259799957275, 3.5483410358428955, 3.5648913383483887, 3.5827043056488037, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508449792861938, 1.8472436666488647, 1.8442227840423584, 1.8417775630950928, 1.8399041891098022, 1.8385999202728271, 1.837862491607666, 1.8376909494400024, 1.8380850553512573, 3.4372987747192383, 3.4370639324188232, 3.437886953353882, 3.4397690296173096, 3.4427130222320557, 3.446723699569702, 3.4518070220947266, 3.4579710960388184, 3.4652254581451416, 3.473581314086914, 3.4830520153045654, 3.49365234375, 3.505399465560913, 3.5183119773864746, 3.5324110984802246, 3.547719717025757, 3.564263105392456, 3.582068920135498, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508449792861938, 1.8472436666488647, 1.8442227840423584, 1.8417775630950928, 1.8399041891098022, 1.8385999202728271, 1.837862491607666, 1.8376909494400024, 1.8380850553512573, 3.4369864463806152, 3.4367568492889404, 3.4375853538513184, 3.4394726753234863, 3.4424219131469727, 3.4464378356933594, 3.451526165008545, 3.457695245742798, 3.4649546146392822, 3.4733152389526367, 3.482790946960449, 3.493396043777466, 3.50514817237854, 3.5180654525756836, 3.5321695804595947, 3.547482967376709, 3.5640313625335693, 3.5818419456481934, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.8508449792861938, 1.8472436666488647, 1.8442227840423584, 1.8417775630950928, 1.8399041891098022, 1.8385998010635376, 1.837862491607666, 1.8376909494400024, 1.8380849361419678, 3.4367942810058594, 3.4365651607513428, 3.4373936653137207, 3.4392812252044678, 3.442230463027954, 3.4462461471557617, 3.4513347148895264, 3.4575035572052, 3.4647626876831055, 3.47312331199646, 3.4825985431671143, 3.4932034015655518, 3.5049550533294678, 3.517871856689453, 3.531975269317627, 3.547288179397583, 3.563835859298706, 3.581645965576172, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]

